Date,Position,Seniority,Location,Studio,Client Tag,Project Tag,Team Name,Month,Day,EmployeeID,Engagement_D
06Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,6,57,Medio
07Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,7,57,Medio
08Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,8,57,Medio
09Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,9,57,Medio
10Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,10,57,Medio
12Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,12,57,Medio
13Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,13,57,Medio
14Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,14,57,Alto
15Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,15,57,Alto
16Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,16,57,Alto
17Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,17,57,Alto
19Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,19,57,Alto
20Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,20,57,Alto
21Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,21,57,Alto
22Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,22,57,Alto
23Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,23,57,Alto
24Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,24,57,Alto
26Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,26,57,Alto
27Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,27,57,Medio
28Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,28,57,Medio
29Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,29,57,Medio
30Jun23,Software Developer,1,MX/CDMX/CDMX,Engineering,GWI001,ATLINT,Breaking Badger,6,30,57,Medio
02Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,2,4,Alto
03Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,3,4,Alto
04Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,4,4,Alto
05Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,5,4,Alto
06Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,6,4,Alto
09Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,9,4,Alto
10Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,10,4,Medio
11Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,11,4,Alto
12Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,12,4,Alto
13Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,13,4,Alto
16Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,16,4,Alto
17Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,17,4,Medio
18Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,18,4,Alto
19Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,19,4,Alto
20Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,20,4,Alto
23Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,23,4,Muy Bajo
24Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,24,4,Muy Bajo
25Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,25,4,Medio
26Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,26,4,Medio
27Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,27,4,Medio
30Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,30,4,Medio
31Jan23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,1,31,4,Medio
01Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,1,4,Medio
02Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,2,4,Bajo
03Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,3,4,Bajo
07Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,7,4,Medio
08Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,8,4,Medio
09Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,9,4,Bajo
10Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,10,4,Medio
13Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,13,4,Medio
14Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,14,4,Medio
15Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,15,4,Bajo
16Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,16,4,Bajo
17Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,17,4,Medio
20Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,20,4,Bajo
21Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,21,4,Medio
22Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,22,4,Muy Bajo
23Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,23,4,Muy Bajo
24Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,24,4,Alto
27Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,27,4,Alto
28Feb23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,2,28,4,Alto
01Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,1,4,Medio
02Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,2,4,Alto
03Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,3,4,Medio
06Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,6,4,Alto
07Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,7,4,Alto
08Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,8,4,Alto
09Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,9,4,Alto
10Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,10,4,Medio
13Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,13,4,Muy Bajo
14Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,14,4,Medio
15Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,15,4,Bajo
16Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,16,4,Medio
17Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,17,4,Medio
21Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,21,4,Bajo
22Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,22,4,Bajo
23Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,23,4,Bajo
24Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,24,4,Medio
27Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,27,4,Medio
28Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,28,4,Medio
29Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,29,4,Medio
30Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,30,4,Medio
31Mar23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,3,31,4,Medio
03Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,3,4,Bajo
04Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,4,4,Medio
05Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,5,4,Medio
06Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,6,4,Muy Bajo
10Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,10,4,Alto
11Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,11,4,Medio
12Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,12,4,Alto
13Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,13,4,Medio
14Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,14,4,Alto
17Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,17,4,Alto
18Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,18,4,Alto
19Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,19,4,Alto
20Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,20,4,Medio
21Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,21,4,Alto
24Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,24,4,Alto
25Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,25,4,Alto
26Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,26,4,Alto
27Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,27,4,Medio
28Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,28,4,Alto
29Apr23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,4,29,4,Alto
02May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,2,4,Medio
03May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,3,4,Medio
04May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,4,4,Alto
05May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,5,4,Alto
06May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,6,4,Alto
08May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,8,4,Medio
09May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,9,4,Alto
10May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,10,4,Medio
11May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,11,4,Alto
12May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,12,4,Alto
13May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,13,4,Alto
15May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,15,4,Muy Bajo
16May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,16,4,Medio
17May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,17,4,Medio
18May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,18,4,Medio
19May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,19,4,Bajo
20May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,20,4,Medio
22May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,22,4,Bajo
23May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,23,4,Bajo
24May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,24,4,Medio
25May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,25,4,Bajo
26May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,26,4,Medio
27May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,27,4,Medio
29May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,29,4,Bajo
30May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,30,4,Medio
31May23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,5,31,4,Medio
01Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,1,4,Medio
02Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,2,4,Medio
03Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,3,4,Medio
05Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,5,4,Medio
06Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,6,4,Medio
07Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,7,4,Medio
08Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,8,4,Medio
09Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,9,4,Medio
10Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,10,4,Medio
12Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,12,4,Medio
13Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,13,4,Medio
14Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,14,4,Muy Bajo
15Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,15,4,Muy Bajo
16Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,16,4,Alto
17Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,17,4,Alto
19Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,19,4,Alto
20Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,20,4,Alto
21Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,21,4,Alto
22Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,22,4,Alto
23Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,23,4,Alto
24Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,24,4,Alto
26Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,26,4,Alto
27Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,27,4,Alto
28Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,28,4,Medio
29Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,29,4,Alto
30Jun23,Business Analyst,1,MX/CDMX/CDMX,Product,GWI001,ATLINT,Breaking Badger,6,30,4,Alto
02Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,2,6,Alto
03Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,3,6,Alto
04Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,4,6,Alto
05Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,5,6,Alto
06Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,6,6,Alto
09Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,9,6,Alto
10Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,10,6,Alto
11Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,11,6,Muy Alto
12Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,12,6,Muy Alto
13Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,13,6,Alto
16Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,16,6,Alto
17Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,17,6,Alto
18Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,18,6,Alto
19Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,19,6,Alto
20Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,20,6,Alto
23Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,23,6,Medio
24Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,24,6,Medio
25Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,25,6,Medio
26Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,26,6,Medio
27Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,27,6,Medio
30Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,30,6,Medio
31Jan23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,1,31,6,Medio
01Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,1,6,Medio
02Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,2,6,Medio
03Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,3,6,Medio
07Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,7,6,Medio
08Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,8,6,Muy Bajo
09Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,9,6,Muy Bajo
10Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,10,6,Alto
13Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,13,6,Muy Bajo
14Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,14,6,Alto
15Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,15,6,Alto
16Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,16,6,Alto
17Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,17,6,Alto
20Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,20,6,Alto
21Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,21,6,Muy Bajo
22Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,22,6,Alto
23Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,23,6,Alto
24Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,24,6,Alto
27Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,27,6,Muy Bajo
28Feb23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,2,28,6,Muy Bajo
01Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,1,6,Medio
02Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,2,6,Alto
03Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,3,6,Medio
06Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,6,6,Medio
07Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,7,6,Medio
08Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,8,6,Medio
09Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,9,6,Medio
10Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,10,6,Medio
13Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,13,6,Medio
14Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,14,6,Alto
15Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,15,6,Medio
16Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,16,6,Medio
17Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,17,6,Medio
21Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,21,6,Medio
22Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,22,6,Muy Bajo
23Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,23,6,Alto
24Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,24,6,Muy Bajo
27Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,27,6,Alto
28Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,28,6,Alto
29Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,29,6,Alto
30Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,30,6,Alto
31Mar23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,3,31,6,Alto
03Apr23,Quality Assurance Tester,2,MX/CDMX/CDMX,Quality Engineering,GWI001,ATLINT,Breaking Badger,4,3,6,Alto
